agency_fdid,incident_number,incident_date,incident_year,incident_type_code,incident_type,aid_code,aid,property_use_category,property_use_code,property_use,address,city,state,postal_code,city_clean,incident_month
25115,2025000342,2025-02-18,2025,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,,,,851 SCIENCE Boulevard,Gahanna,OH,43230,gahanna,2025-02-01
25115,2025000341,2025-02-18,2025,324,Motor vehicle accident with no injuries.,2,Automatic aid received,8 - Storage,891,Warehouse,8455 East BROAD Street and [39.98066 / -82.77715],Reynoldsburg,OH,43068,reynoldsburg,2025-02-01
25115,2025000340,2025-02-17,2025,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,1 - Assembly,162,Bar or nightclub,7995 East BROAD Street,Reynoldsburg,OH,43068,reynoldsburg,2025-02-01
25115,2025000339,2025-02-17,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7883 PRAIRIE WILLOW Drive,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000338,2025-02-17,2025,5535,CP - Standard Visit,,,4 - Residential,419,1 or 2 family dwelling,7883 PRAIRIE WILLOW Drive,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000337,2025-02-17,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,171 LANDOVER Road,Gahanna,OH,43230,gahanna,2025-02-01
25115,2025000336,2025-02-17,2025,5535,CP - Standard Visit,,,4 - Residential,419,1 or 2 family dwelling,3086 MANN Road,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000335,2025-02-17,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,711 North WAGGONER Road,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000334,2025-02-17,2025,5535,CP - Standard Visit,,,"3 - Health Care, Detention & Correction",331,Hospital - medical or psychiatric,1010 REFUGEE Road,Pickerington,OH,43147,pickerington,2025-02-01
25115,2025000333,2025-02-17,2025,5535,CP - Standard Visit,,,4 - Residential,419,1 or 2 family dwelling,537 STREAMWATER Drive,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000332,2025-02-17,2025,5535,CP - Standard Visit,,,4 - Residential,419,1 or 2 family dwelling,775 HAWKS CREST Lane,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000331,2025-02-17,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1115 PIN OAK Lane,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000330,2025-02-17,2025,553,Public service,,,4 - Residential,419,1 or 2 family dwelling,8001 HEADWATER Drive,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000329,2025-02-17,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,1 CLUB Lane,New Albany,OH,43054,new albany,2025-02-01
25115,2025000328,2025-02-16,2025,554,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,7883 PRAIRIE WILLOW Drive,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000327,2025-02-16,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8015 BEARDSLEY Avenue,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000326,2025-02-16,2025,554,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,8531 PADDOCK Trail,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000325,2025-02-16,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,3601 SUMMIT Road Southwest,Pataskala,OH,43062,pataskala,2025-02-01
25115,2025000324,2025-02-16,2025,324,Motor vehicle accident with no injuries.,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway","CLARK STATE Road and  N WAGGONER RD, JEF",JEFFERSON TWP,OH,43054,jefferson twp,2025-02-01
25115,2025000323,2025-02-16,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,235 West BROAD Street,Pataskala,OH,43062,pataskala,2025-02-01
25115,2025000322,2025-02-16,2025,522,Water or steam leak,4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,4075 DIXON Road,Pataskala,OH,43062,pataskala,2025-02-01
25115,2025000321,2025-02-16,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8381 LAIDBROOK Place,New Albany,OH,43054,new albany,2025-02-01
25115,2025000320,2025-02-16,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,BEECH Road Northwest and  WORTHINGTON RD,NEW ALBANY,OH,43054,new albany,2025-02-01
25115,2025000319,2025-02-15,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,7863 WAGGONER GROVE Boulevard,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000318,2025-02-15,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,8995 East MAIN Street,Reynoldsburg,OH,43068,reynoldsburg,2025-02-01
25115,2025000317,2025-02-15,2025,324,Motor vehicle accident with no injuries.,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",7191 CLARK STATE Road,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000316,2025-02-14,2025,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,"3 - Health Care, Detention & Correction",311,"24-hour care Nursing homes, 4 or more persons",5201 MORSE Road,Gahanna,OH,43230,gahanna,2025-02-01
25115,2025000315,2025-02-14,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,429,Multifamily dwelling,8363 HUMBOLDT RD,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000314,2025-02-14,2025,412,Gas leak (natural gas or LPG),4,Automatic aid given,,,,166 North HAMILTON Road,Gahanna,OH,43230,gahanna,2025-02-01
25115,2025000313,2025-02-14,2025,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,"3 - Health Care, Detention & Correction",311,"24-hour care Nursing homes, 4 or more persons",5201 MORSE Road,Gahanna,OH,43230,gahanna,2025-02-01
25115,2025000312,2025-02-13,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1421 TAYLOR CORNERS Circle,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000311,2025-02-13,2025,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,8693 CONESTOGA VALLEY Drive,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000310,2025-02-13,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1493 OXBOW Drive,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000309,2025-02-13,2025,321,"EMS call, excluding vehicle accident with injury",,,2 - Educational,213,"Elementary school, including kindergarten",6540 HAVENS CORNERS Road,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000308,2025-02-13,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,560 MULBERRY Street,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000307,2025-02-13,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7315 KEMPERWOOD Court,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000306,2025-02-12,2025,6711,Odor of gas - nothing found,2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,7899 PRAIRIE WILLOW Drive,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000305,2025-02-12,2025,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,,,,8359 POINTER RIDGE,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000304,2025-02-12,2025,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,8 - Storage,891,Warehouse,8525 East BROAD Street,Reynoldsburg,OH,43068,reynoldsburg,2025-02-01
25115,2025000303,2025-02-12,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8403 ALMOND PARK Drive,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000302,2025-02-11,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1121 WILLOW BROOK CROSSING Court,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000301,2025-02-11,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,1176 HARLEY RUN Drive,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000300,2025-02-11,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,396 ROCKY SPRINGS Drive,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000299,2025-02-11,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7320 RINNERT Avenue,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000298,2025-02-11,2025,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,,,,701 TECHCENTER Drive,Gahanna,OH,43230,gahanna,2025-02-01
25115,2025000297,2025-02-11,2025,324,Motor vehicle accident with no injuries.,4,Automatic aid given,,,,8161 REAL QUIET Lane,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000296,2025-02-11,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8403 ALMOND PARK Drive,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000295,2025-02-11,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,BEECH Road Southwest and GANTON PKWY,NEW ALBANY,OH,43054,new albany,2025-02-01
25115,2025000294,2025-02-11,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,831 ACORN GROVE Drive,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000293,2025-02-11,2025,554,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,7883 PRAIRIE WILLOW Drive,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000292,2025-02-10,2025,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,1493 OXBOW Drive,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000291,2025-02-10,2025,111,Building fire,2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,1988 North REYNOLDSBURG NEW ALBANY Road,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000290,2025-02-10,2025,554,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,7883 PRAIRIE WILLOW Drive,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000289,2025-02-10,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,374 HERMITAGE Road,Gahanna,OH,43230,gahanna,2025-02-01
25115,2025000288,2025-02-09,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,952 PREBLE Drive,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000287,2025-02-09,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7764 FREESIA Street,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000286,2025-02-09,2025,311,"Medical assist, assist EMS crew",4,Automatic aid given,,,,343 WYNCROFT Court,Pataskala,OH,43062,pataskala,2025-02-01
25115,2025000285,2025-02-09,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,401 LOCKMEAD Drive,Pataskala,OH,43062,pataskala,2025-02-01
25115,2025000284,2025-02-09,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1598 CLIMBING FIG Drive,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000283,2025-02-09,2025,554,Assist invalid,,,4 - Residential,429,Multifamily dwelling,702 North REYNOLDSBURG NEW ALBANY Road,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000282,2025-02-08,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,2780 NEWBERN Drive East,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000281,2025-02-08,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8187 ROYAL ELM Drive,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000280,2025-02-08,2025,554,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,1161 JACKSON HOLE Drive,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000279,2025-02-07,2025,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,6253 HEADLEY HEIGHTS Court,Gahanna,OH,43230,gahanna,2025-02-01
25115,2025000278,2025-02-07,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7884 BIRCH CREEK Drive,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000277,2025-02-07,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,396 ROCKY SPRINGS Drive,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000276,2025-02-07,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,8861 East BROAD Street,Reynoldsburg,OH,43068,reynoldsburg,2025-02-01
25115,2025000275,2025-02-07,2025,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,8 - Storage,891,Warehouse,8525 East BROAD Street,Reynoldsburg,OH,43068,reynoldsburg,2025-02-01
25115,2025000274,2025-02-06,2025,611,Dispatched and cancelled en route,2,Automatic aid received,,,,8271 East BROAD Street,Reynoldsburg,OH,43068,reynoldsburg,2025-02-01
25115,2025000273,2025-02-06,2025,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,3311 LONGSTRETH PARK Place,Gahanna,OH,43230,gahanna,2025-02-01
25115,2025000272,2025-02-06,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8178 RAMEYS CROSSING Court,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000271,2025-02-06,2025,6711,Odor of gas - nothing found,4,Automatic aid given,,,,380 GOLDEN VALLEY Drive,Pataskala,OH,43062,pataskala,2025-02-01
25115,2025000270,2025-02-06,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,716 WOODINGTON Drive,Pataskala,OH,43062,pataskala,2025-02-01
25115,2025000269,2025-02-06,2025,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,,,,167 North STYGLER Road,Gahanna,OH,43230,gahanna,2025-02-01
25115,2025000268,2025-02-06,2025,652,"Steam, vapor, fog or dust thought to be smoke",2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,180 ROYAL FARM East,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000267,2025-02-06,2025,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,281 South WAGGONER Road,Reynoldsburg,OH,43068,reynoldsburg,2025-02-01
25115,2025000266,2025-02-06,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,2867 KEANNEN Street,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000265,2025-02-06,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,9036 PHILMONT CURVE Drive,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000264,2025-02-05,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,429,Multifamily dwelling,716 North REYNOLDSBURG NEW ALBANY Road,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000263,2025-02-05,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,429,Multifamily dwelling,8623 Humboldt Road,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000262,2025-02-05,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8187 ROYAL ELM Drive,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000261,2025-02-05,2025,311,"Medical assist, assist EMS crew",4,Automatic aid given,,,,4101 SUMMIT Road Southwest,Pataskala,OH,43062,pataskala,2025-02-01
25115,2025000260,2025-02-05,2025,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,,,,1212 BAYBORO Drive,New Albany,OH,43054,new albany,2025-02-01
25115,2025000259,2025-02-05,2025,745,"Alarm system activation, no fire - unintentional",4,Automatic aid given,,,,6845 COMMERCE COURT Drive,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000258,2025-02-05,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,3111 GREY FOX Drive,Gahanna,OH,43230,gahanna,2025-02-01
25115,2025000257,2025-02-05,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7260 HAVENS CORNERS Road,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000256,2025-02-04,2025,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,,,,8825 SMITHS MILL Road North,New Albany,OH,43054,new albany,2025-02-01
25115,2025000255,2025-02-04,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7764 FREESIA Street,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000254,2025-02-04,2025,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,,,,North HAMILTON Road and N HAMILTON RD / CARPENTER RD,Gahanna,OH,43230,gahanna,2025-02-01
25115,2025000253,2025-02-04,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,1808 DEFFENBAUGH Court,Gahanna,OH,43230,gahanna,2025-02-01
25115,2025000252,2025-02-04,2025,554,Assist invalid,,,4 - Residential,429,Multifamily dwelling,933 TAYLOR STATION Road,Gahanna,OH,43230,gahanna,2025-02-01
25115,2025000251,2025-02-04,2025,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,"3 - Health Care, Detention & Correction",311,"24-hour care Nursing homes, 4 or more persons",5201 MORSE Road,Gahanna,OH,43230,gahanna,2025-02-01
25115,2025000250,2025-02-04,2025,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1431 MORRISON FARMS Drive East,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000249,2025-02-03,2025,611,Dispatched and cancelled en route,4,Automatic aid given,,,,8531 VARDEN Court,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000248,2025-02-03,2025,553,Public service,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",1925 DIXON Road,Blacklick,OH,43004,blacklick,2025-02-01
25115,2025000247,2025-02-03,2025,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,2 - Educational,215,High school/junior high school/middle school,340 South WAGGONER Road,Reynoldsburg,OH,43068,reynoldsburg,2025-02-01
25115,2025000246,2025-02-03,2025,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,8 - Storage,891,Warehouse,8231 East BROAD Street,Reynoldsburg,OH,43068,reynoldsburg,2025-02-01
