street_name,year,run_count,total_sqft,appr_growth,sqft_growth
TECH CENTER DRIVE,2023,3.0,0.0,,
TECH CENTER DRIVE,2024,10.0,0.0,0.6345223700120919,0.0
TECHCENTER DRIVE,2018,1.0,0.0,,
TECHCENTER DRIVE,2019,9.0,0.0,,
TECHCENTER DRIVE,2020,6.0,0.0,,
TECHCENTER DRIVE,2021,1.0,0.0,,
TECHCENTER DRIVE,2022,2.0,0.0,,
TECHCENTER DRIVE,2023,7.0,0.0,,
TECHCENTER DRIVE,2024,3.0,0.0,,
TECHNOLOGY DRIVE,2024,4.0,0.0,,
TEESDALE DRIVE,2023,1.0,0.0,,
TEESDALE DRIVE,2024,1.0,0.0,,
TERRACE VIEW COURT,2023,1.0,0.0,,
THAYER DRIVE,2022,2.0,0.0,,
THEODORE DRIVE,2024,2.0,0.0,,
THEORI AVENUE,2020,3.0,0.0,,
THEORI AVENUE,2022,1.0,0.0,,
THEORI AVENUE,2024,1.0,0.0,,
THOMPSON ROAD,2019,2.0,0.0,,
THOMPSON ROAD,2020,2.0,0.0,,
THOMPSON ROAD,2021,1.0,0.0,,
THOMPSON ROAD,2022,2.0,0.0,,
THOMPSON ROAD,2023,4.0,0.0,,
THOMPSON ROAD,2024,1.0,0.0,,
THOMPSON STREET,2019,1.0,0.0,,
THORBURN PLACE,2024,1.0,0.0,,
THORNBURN PL,2018,1.0,0.0,,
THORNBUSH DRIVE,2018,1.0,0.0,,
THORNBUSH DRIVE,2022,1.0,0.0,,
TIMBER CREEK ROAD,2021,1.0,0.0,,
TIMBER VALLEY DRIVE,2024,1.0,0.0,,
TIMBERS DRIVE,2018,1.0,0.0,,
TIMBERS DRIVE,2023,1.0,0.0,,
TIMBUK ROAD,2022,1.0,0.0,,
TIMOTHY COURT,2021,1.0,0.0,,
TIPPET ROAD,2024,1.0,0.0,,
TOBEY DRIVE,2023,1.0,0.0,,
TOTTEN DRIVE,2019,1.0,0.0,,
TOTTEN DRIVE,2023,1.0,0.0,,
TOURMALINE DRIVE,2019,2.0,0.0,,
TOURMALINE DRIVE,2022,3.0,0.0,,
TOURMALINE DRIVE,2023,2.0,0.0,,
TOURMALINE DRIVE,2024,3.0,0.0,,
TOURNUS WAY,2023,1.0,0.0,,
TOWLER DRIVE,2019,1.0,0.0,,
TOWN STREET,2023,1.0,0.0,,
TOWN STREET,2024,1.0,0.0,,
TOWNE COURT,2020,1.0,0.0,,
TOWNE COURT,2023,1.0,0.0,,
TOWNE COURT,2024,1.0,0.0,,
TOWNSHIP ROAD,2020,1.0,0.0,,
TOWNSHIP ROAD,2021,1.0,0.0,,
TRAFALGAR COURT,2022,1.0,0.0,,
TRAIL SW,2019,1.0,0.0,,
TRAILHAWK DRIVE,2023,1.0,0.0,,
TRESHAM ROAD,2022,1.0,0.0,,
TRESHAM ROAD,2024,1.0,0.0,,
TREVENIA DRIVE,2024,24.0,836300.0,0.0,0.0
TREVENIA STREET,2018,1.0,0.0,,
TREVENIA STREET,2019,1.0,0.0,,
TREVENIA STREET,2023,1.0,0.0,,
TREVENIA STREET,2024,1.0,0.0,,
TRIFECTA COURT,2021,1.0,0.0,,
TRIFECTA COURT,2022,1.0,0.0,,
TRILLIUM LANE,2018,1.0,0.0,,
TRILLIUM LANE,2021,1.0,0.0,,
TRIUMPH WAY,2022,2.0,0.0,,
TRIUMPH WAY,2023,1.0,0.0,,
TRURO AVENUE,2024,1.0,0.0,,
TUCKAHOE COURT,2020,1.0,0.0,,
TUMBLEBROOK DRIVE,2024,1.0,0.0,,
TUNBRIDGE DRIVE,2022,1.0,0.0,,
TURCOTTE DRIVE,2022,1.0,0.0,,
TURRET DRIVE,2022,3.0,0.0,,
TURRET DRIVE,2023,1.0,0.0,,
TWELVE OAKS COURT,2022,18.0,890780.0,,
TWELVE OAKS COURT,2023,54.0,890780.0,,
TWELVE OAKS COURT,2024,90.0,890780.0,0.0,0.0
TWIN ACORN COURT,2019,1.0,0.0,,
TWIN ACORN COURT,2020,2.0,0.0,,
TWIN ACORN COURT,2024,3.0,0.0,,
UNBRIDLED WAY,2020,1.0,0.0,,
UNBRIDLED WAY,2022,4.0,0.0,,
UNBRIDLED WAY,2023,3.0,0.0,,
UNBRIDLED WAY,2024,2.0,0.0,,
UNDERWOOD FARMS BOULEVARD,2022,1.0,0.0,,
UPPER BREMO LANE,2021,1.0,0.0,,
US 62,2022,1.0,0.0,,
VANWERT LOOP,2019,1.0,0.0,,
VANWERT LOOP,2021,1.0,0.0,,
VANWERT LOOP,2022,6.0,0.0,,
VANWERT LOOP,2023,1.0,0.0,,
VANWERT LOOP,2024,5.0,0.0,,
VARDEN COURT,2019,2.0,0.0,,
VARDEN COURT,2020,1.0,0.0,,
VAUX LINK,2019,1.0,0.0,,
VEGA DRIVE,2019,1.0,0.0,,
VENETIAN,2023,1.0,0.0,,
VENETIAN,2024,1.0,0.0,,
VENETIAN WAY,2022,2.0,0.0,,
VENETIAN WAY,2023,1.0,0.0,,
VICTORIA MEADOW LANE SW,2018,1.0,0.0,,
VICTORIA MEADOW LANE SW,2019,1.0,0.0,,
VILLA CREEK DRIVE,2023,1.0,0.0,,
VILLA SIDE LANE,2019,1.0,0.0,,
VILLAGE GATE BOULEVARD,2019,1.0,0.0,,
VILLAGE GATE BOULEVARD,2020,1.0,0.0,,
VILLAGE HALL ROAD,2024,1.0,0.0,,
VINE STREET,2022,1.0,0.0,,
VISTA DRIVE,2022,3.0,0.0,,
VISTA DRIVE,2024,1.0,0.0,,
VOELKER DRIVE,2022,1.0,0.0,,
WADEBRIDGE DRIVE,2024,1.0,0.0,,
WAGGONER CHASE BOULEVARD,2018,1.0,0.0,,
WAGGONER CHASE BOULEVARD,2019,3.0,0.0,,
WAGGONER CHASE BOULEVARD,2021,1.0,0.0,,
WAGGONER CHASE BOULEVARD,2024,2.0,0.0,,
WAGGONER GROVE BOULEVARD,2020,1.0,0.0,,
WAGGONER GROVE BOULEVARD,2022,2.0,0.0,,
WAGGONER ROAD,2018,990.0,1983694.0,,
WAGGONER ROAD,2019,3168.0,1983694.0,0.0,
WAGGONER ROAD,2020,1485.0,1983694.0,,
WAGGONER ROAD,2021,693.0,1983694.0,0.0,
WAGGONER ROAD,2022,3267.0,1983694.0,1.0328215987294866,
WAGGONER ROAD,2023,5742.0,1983694.0,0.20412658978620069,0.0
WAGGONER ROAD,2024,6633.0,1983694.0,0.0017719900846801973,0.0
WAGGONER ROAD AT ROYAL ELM DRIVE ROAD,2024,1.0,0.0,,
WAGGONER ROAD COLUMBUS / SOLOMEN RUN DRIVE COLUMBUS ROAD,2023,1.0,0.0,,
WAGGONER ROAD JEFFERSON TWP / ALMOND PARK DRIVE JEFFERSON TWP ROAD,2023,1.0,0.0,,
WAGGONER ROAD JEFFERSON TWP / HAVENS ROAD JEFFERSON TWP ROAD,2023,1.0,0.0,,
WAGGONER RUN DRIVE,2018,1.0,0.0,,
WAGGONER RUN DRIVE,2019,2.0,0.0,,
WAGGONER RUN DRIVE,2021,1.0,0.0,,
WAGGONER RUN DRIVE,2023,1.0,0.0,,
WAGGONER TRACE DRIVE,2019,224.0,1987550.0,,
WAGGONER TRACE DRIVE,2020,56.0,1987550.0,,
WAGGONER TRACE DRIVE,2021,224.0,1987550.0,,
WAGGONER TRACE DRIVE,2022,56.0,1987550.0,,
WAGGONER TRACE DRIVE,2023,56.0,1987550.0,,
WAGGONER TRACE DRIVE,2024,224.0,1987550.0,0.0,0.0
WALBRIDGE DRIVE,2018,1.0,0.0,,
WALBRIDGE DRIVE,2024,1.0,0.0,,
WALKER SPRINGS DRIVE,2019,1.0,0.0,,
WALKER SPRINGS DRIVE,2020,1.0,0.0,,
WALKER SPRINGS DRIVE,2022,2.0,0.0,,
WALKER SPRINGS DRIVE,2024,1.0,0.0,,
WALNUT GROVE COURT,2018,2.0,0.0,,
WALNUT GROVE COURT,2019,4.0,0.0,,
WALNUT GROVE COURT,2021,1.0,0.0,,
WALNUT GROVE COURT,2022,4.0,0.0,,
WALNUT GROVE COURT,2023,1.0,0.0,,
WALNUT GROVE COURT,2024,3.0,0.0,,
WALNUT GROVE DRIVE,2019,1.0,0.0,,
WALNUT GROVE DRIVE,2021,1.0,0.0,,
WALNUT GROVE DRIVE,2022,1.0,0.0,,
WALNUT STREET,2022,8.0,0.0,,
WALNUT STREET,2024,8.0,0.0,0.16434659090909093,
WALTON PARKWAY,2019,3.0,0.0,,
WALTON PARKWAY,2020,1.0,0.0,,
WALTON PARKWAY,2022,1.0,0.0,,
WALTON PARKWAY,2023,2.0,0.0,,
WALTON PARKWAY,2024,2.0,0.0,,
WATERBURY BOULEVARD,2022,2.0,0.0,,
WATERBURY BOULEVARD,2023,1.0,0.0,,
WATERBURY BOULEVARD,2024,1.0,0.0,,
WATERBURY COURT,2019,2.0,0.0,,
WATERBURY COURT,2022,5.0,0.0,,
WATERBURY COURT,2023,4.0,0.0,,
WATERBURY COURT,2024,2.0,0.0,,
WATERFRONT LANE,2019,1.0,0.0,,
WATERFRONT LANE,2022,1.0,0.0,,
WATERFRONT LANE,2023,1.0,0.0,,
WATERSIDE VIEW DRIVE,2021,1.0,0.0,,
WATERSTON,2022,1.0,0.0,,
WATERSTON,2023,1.0,0.0,,
WATERVIEW COURT,2022,6.0,247720.0,,
WATERVIEW COURT,2023,30.0,247720.0,,
WATLING ROAD,2020,1.0,0.0,,
WAY ROAD,2022,1.0,0.0,,
WAYSIDE DRIVE,2023,11.0,417680.0,,
WEEPING WILLOW COURT,2020,24.0,321240.0,,
WEEPING WILLOW COURT,2021,8.0,321240.0,,
WEEPING WILLOW COURT,2022,24.0,321240.0,,
WEEPING WILLOW COURT,2023,8.0,321240.0,,
WEEPING WILLOW COURT,2024,16.0,321240.0,0.0,0.0
WEISNER PLACE,2022,1.0,0.0,,
WELBLEY STREET,2018,16.0,531120.0,,
WELBLEY STREET,2019,16.0,531120.0,,
WELBLEY STREET,2024,8.0,531120.0,0.0,0.0
WELLINGTON PL,2020,1.0,0.0,,
WENGERT ROAD,2019,8.0,50660.0,,
WENGERT ROAD,2024,8.0,50660.0,0.0,0.0
WESTBOURNE AVENUE,2023,1.0,0.0,,
WESTERDALE DRIVE,2024,1.0,0.0,,
WESTERKIRK DRIVE,2018,14.0,227470.0,,
WESTERKIRK DRIVE,2021,14.0,227470.0,,
WESTERKIRK DRIVE,2022,7.0,227470.0,,
WESTERKIRK DRIVE,2023,14.0,227470.0,,
WHISPERING MEADOW COURT,2019,4.0,0.0,,
WHISPERING MEADOW COURT,2023,1.0,0.0,,
WHISTLEWOOD DRIVE,2023,1.0,0.0,,
WHITE OAK LANE,2021,1.0,0.0,,
WHITE OAK LANE,2023,1.0,0.0,,
WHITEHAWK LOOP,2022,1.0,0.0,,
WHITLEY DRIVE,2020,1.0,0.0,,
WHITLEY DRIVE,2022,5.0,0.0,,
WHITLEY DRIVE,2023,1.0,0.0,,
WHITLEY DRIVE,2024,2.0,0.0,,
WHITSON DRIVE,2018,1.0,0.0,,
WHITSON DRIVE,2020,1.0,0.0,,
WHITSON DRIVE,2022,3.0,0.0,,
WHITSON DRIVE,2023,2.0,0.0,,
WICKFIELD ROAD,2019,60.0,326420.0,,
WICKFIELD ROAD,2020,12.0,326420.0,,
WICKFIELD ROAD,2022,168.0,326420.0,,
WICKFIELD ROAD,2023,144.0,326420.0,,
WICKFIELD ROAD,2024,72.0,326420.0,0.0,0.0
WICKHAM WAY,2019,1.0,0.0,,
WICKHAM WAY,2020,1.0,0.0,,
WICKHAM WAY,2021,1.0,0.0,,
WIGAN COURT,2019,1.0,0.0,,
WILLOW BROOK CROSSING COURT,2018,1.0,0.0,,
WILLOW BROOK CROSSING COURT,2020,2.0,0.0,,
WILLOW BROOK CROSSING COURT,2022,2.0,0.0,,
WILLOW BROOK CROSSING COURT,2023,1.0,0.0,,
WILLOW BROOK CROSSING COURT,2024,5.0,0.0,,
WILLOW BROOK CROSSING DRIVE,2018,1.0,37980.0,,
WILLOW BROOK CROSSING DRIVE,2019,1.0,37980.0,,
WILLOW BROOK CROSSING DRIVE,2020,1.0,37980.0,,
WILLOW BROOK CROSSING DRIVE,2023,1.0,37980.0,,
WILLOW BROOK CROSSING DRIVE,2024,6.0,37980.0,0.0,0.0
WILLOW BROOK CSG COURT,2018,4.0,155980.0,,
WILLOW BROOK CSG COURT,2019,8.0,155980.0,,
WILLOW BROOK CSG COURT,2020,12.0,155980.0,,
WILLOW BROOK CSG COURT,2021,8.0,155980.0,,
WILLOW BROOK CSG COURT,2022,52.0,155980.0,,
WILLOW BROOK CSG COURT,2023,44.0,155980.0,,
WILLOW BROOK CSG COURT,2024,16.0,155980.0,0.0,0.0
WILLOW BROOK CSG DRIVE,2018,50.0,864940.0,,
WILLOW BROOK CSG DRIVE,2022,25.0,864940.0,,
WILLOW BROOK CSG DRIVE,2023,25.0,864940.0,,
WILLOW GROVE,2021,1.0,0.0,,
WILLOW OAK DRIVE,2019,21.0,795060.0,,
WILLOW OAK DRIVE,2020,21.0,795060.0,,
WILLOW OAK DRIVE,2021,21.0,795060.0,,
WILLOW OAK DRIVE,2022,147.0,795060.0,,
WILLOW OAK DRIVE,2023,42.0,795060.0,,
WILLOW OAK DRIVE,2024,189.0,795060.0,0.0005840707964601787,0.0
WILLOW STREET,2020,1.0,0.0,,
WILLS RUN LANE,2022,30.0,1522800.0,,
WILLS RUN LANE,2023,45.0,1522800.0,,
WINDBROOK DRIVE,2019,10.0,495100.0,,
WINDBROOK DRIVE,2020,10.0,495100.0,,
WINDBROOK DRIVE,2021,10.0,495100.0,,
WINDBROOK DRIVE,2022,50.0,495100.0,,
WINDBROOK DRIVE,2023,60.0,495100.0,,
WINDBROOK DRIVE,2024,40.0,495100.0,0.017450777202072533,0.0
WINDBROOK DRIVE DRIVE,2022,1.0,0.0,,
WINDRUSH CIR,2021,1.0,0.0,,
WINDRUSH CIRCLE,2022,3.0,0.0,,
WINDRUSH CIRCLE,2023,5.0,0.0,,
WINDRUSH CIRCLE,2024,2.0,0.0,,
WINDRUSH COURT,2019,7.0,381360.0,,
WINDRUSH COURT,2022,7.0,381360.0,,
WINDRUSH COURT,2023,7.0,381360.0,,
WINDRUSH COURT,2024,7.0,381360.0,0.0,0.0
WINDRUSH LANE,2022,14.0,311640.0,,
WINDSOME COURT,2020,1.0,0.0,,
WINDSOME COURT,2023,1.0,0.0,,
WINDSOME DRIVE,2018,1.0,0.0,,
WINDSOME DRIVE,2019,1.0,0.0,,
WINDSOME DRIVE,2022,1.0,0.0,,
WINDSOME DRIVE,2023,1.0,0.0,,
WINDSOME DRIVE,2024,1.0,0.0,,
WINDSOR BRIDGE PL,2019,1.0,0.0,,
WINDWARD DRIVE,2024,1.0,0.0,,
WINDWARD LANE,2022,1.0,0.0,,
WINDWAY COURT,2019,4.0,140652.0,,
WINDWAY COURT,2021,4.0,140652.0,,
WINDWAY COURT,2022,4.0,140652.0,,
WINDWAY COURT,2023,8.0,140652.0,,
WINFALL DRIVE,2023,2.0,0.0,,
WINFALL DRIVE,2024,2.0,0.0,,
WITHAM COURT,2019,1.0,0.0,,
WIVELISCOMBE,2023,1.0,0.0,,
WOLCOTT LOOP,2019,1.0,0.0,,
WOLCOTT LOOP,2021,1.0,0.0,,
WOLCOTT LOOP,2023,1.0,0.0,,
WOLLAM AVENUE,2022,1.0,0.0,,
WOLLI CREEK DRIVE,2024,12.0,688660.0,0.0,0.0
WOODBAY DRIVE,2021,1.0,0.0,,
WOODBERRY PLACE,2024,1.0,0.0,,
WOODBRIDGE LANE,2023,1.0,0.0,,
WOODCREST WAY,2019,1.0,0.0,,
WOODCREST WAY,2022,1.0,0.0,,
WOODCREST WAY,2023,1.0,0.0,,
WOODINGTON DRIVE,2023,3.0,0.0,,
WOODLAND CREEK COURT,2021,16.0,934440.0,,
WOODLAND CREEK COURT,2022,48.0,934440.0,,
WOODLAND CREEK COURT,2023,64.0,934440.0,,
WOODLAND CREEK COURT,2024,96.0,934440.0,-0.0625,0.0
WOODSIDE DRIVE,2022,2.0,0.0,,
WOODSIDE DRIVE SW,2019,1.0,0.0,,
WORLEY DRIVE,2018,3.0,0.0,,
WORLEY DRIVE,2019,2.0,0.0,,
WORLEY DRIVE,2020,2.0,0.0,,
WORLEY DRIVE,2022,4.0,0.0,,
WORLEY DRIVE,2023,3.0,0.0,,
WORTHINGTON ROAD,2019,1.0,0.0,,
WORTHINGTON ROAD,2023,1.0,0.0,,
WORTHINGTON ROAD,2024,1.0,0.0,,
WYATT WAY,2020,2.0,82580.0,,
WYATT WAY,2022,2.0,82580.0,,
WYATT WAY,2023,2.0,82580.0,,
WYATT WAY,2024,2.0,82580.0,0.0,0.0
WYCKSHIRE DRIVE,2022,1.0,0.0,,
WYCKSHIRE DRIVE,2023,2.0,0.0,,
WYCKSHIRE DRIVE,2024,1.0,0.0,,
WYNCREST,2020,1.0,0.0,,
WYNCREST,2023,1.0,0.0,,
WYNCREST,2024,1.0,0.0,,
WYNDOVER PL,2018,1.0,0.0,,
WYNDOVER PL,2019,1.0,0.0,,
WYNDOVER PLACE,2022,2.0,0.0,,
WYNDOVER PLACE,2023,1.0,0.0,,
WYNFIELD DRIVE,2019,21.0,1163825.0,,
WYNFIELD DRIVE,2020,21.0,1163825.0,,
WYNFIELD DRIVE,2022,63.0,1163825.0,,
WYNFIELD DRIVE,2023,63.0,1163825.0,,
WYNFIELD DRIVE,2024,42.0,1163825.0,0.0,0.0
XAVIER STREET,2022,1.0,0.0,,
XAVIER STREET,2023,1.0,0.0,,
YANTIS DRIVE,2019,1.0,0.0,,
YANTIS DRIVE,2023,1.0,0.0,,
YEARLING ROAD,2019,1.0,0.0,,
YMCA PL,2018,1.0,0.0,,
YMCA PL,2020,1.0,0.0,,
YMCA PLACE,2022,1.0,0.0,,
YMCA PLACE,2023,1.0,0.0,,
YMCA PLACE,2024,1.0,0.0,,
YONKERS DRIVE,2019,2.0,31800.0,,
YORK DRIVE,2022,1.0,0.0,,
ZARLEY STREET,2019,1.0,0.0,,
ZARLEY STREET,2024,1.0,0.0,,
ZODIAC AVENUE,2023,1.0,0.0,,
- 1687 TAYLOR ROAD,2024,,,0.14362575232536923,0.0
- 360 WAGGONER ROAD,2024,,,0.0,
- 4328 HAMILTON ROAD,2024,,,0.0,0.0
- 565 REYNOLDSBURG NEW ROAD,2024,,,0.0,0.0
- 596 REYN NEW ALBANY ROAD,2024,,,0.0,
- 6539 BROAD STREET,2024,,,0.0,
- 6619 BROAD STREET,2024,,,0.0,
- 6640 TAYLOR ROAD,2024,,,0.0,
- 667 EASTGATE PW,2024,,,2.2227339719970525,
- 6755 TAYLOR ROAD,2024,,,0.0,
- 6800 KILOWATT CR,2024,,,0.0,
- 741 PARK COURT,2024,,,,
- 8173 BROAD STREET,2024,,,0.0,
- 841 TAYLOR STATION ROAD,2024,,,0.0,
- 8525 BROAD STREET,2024,,,0.0,
ABBERLEY DRIVE,2024,,,,
AIKEN PL,2024,,,0.0,0.0
AIKENS DRIVE,2024,,,0.0,0.0
AIKENS PL,2024,,,0.0,0.0
AL,2024,,,-0.26666666666666666,0.0
ALLEY DRIVE,2024,,,0.0,0.0
ALTON DRIVE,2024,,,0.0,0.0
ALTONA DRIVE,2024,,,0.0,0.0
ALTONA ROAD,2024,,,0.0,0.0
ALY DAR LANE,2024,,,-0.14155370177267987,0.0
ASHCRAFT AV,2024,,,0.0,0.0
ASHCROFT LP,2024,,,0.0,0.0
ASHEDEN DRIVE,2024,,,0.0,0.0
ASHLEY MEADOW DRIVE,2024,,,0.0,0.0
ASPEN RIDGE DRIVE,2024,,,0.001290427964717411,0.0
ASTRA COURT,2024,,,0.001874185136897022,0.0
ASTRA CR,2024,,,-0.013532278991465864,0.0
BAGENDON DRIVE,2024,,,,
BEARDSLEY AV,2024,,,0.00020560478647943035,0.0
BEARDSLEY DRIVE,2024,,,0.0,0.0
BEECH KNOLL AV,2024,,,0.0,0.0
BELHAVEN COURT,2024,,,0.03170954312219999,0.0007142857142856991
BENHALE COURT,2024,,,inf,
BIGWOOD LP,2024,,,inf,
BIRDSONG COURT,2024,,,0.0,0.0
BLACK RIDGE BL,2024,,,,
BLACK WILLOW COURT,2024,,,0.0,0.0
BLACKLICK RIDGE,2024,,,,
BLACKLICK RIDGE BL,2024,,,0.0018473620396384765,0.0
BLACKLICK VEIW DRIVE,2024,,,0.0,0.0
BLACKLICK VIEWD DRIVE,2024,,,0.0,0.0
BLACKLICKVIEW DRIVE,2024,,,0.0,0.0
BOBWHTIE DRIVE,2024,,,0.0,0.0
BOLD FORBES COURT,2024,,,0.0,0.0
BOWFIN ROAD,2024,,,0.0,0.0
BRADEN WY,2024,,,0.0,0.0
BROADSTONE CR,2024,,,0.0011801467671091485,0.0
BROOKSONG CR,2024,,,0.007334992157926383,0.0
BROOKSONG WY,2024,,,0.0,0.0
CADY COURT,2024,,,0.0,0.0
CANDYTUFT STREET,2024,,,0.0008089056661916027,0.0
CARLTON WY,2024,,,-0.031424936386768444,0.0
CARROL CR,2024,,,0.0,0.0
CARROLL CIRLE,2024,,,0.0,0.0
CARROLL CR,2024,,,0.0,0.0
CELOSIA AV,2024,,,0.0,0.0
CENTER AL,2024,,,0.0,
CENTER STREET,2024,,,0.0,
CHATEAGAY WY,2024,,,0.0,0.0
CHATEAUGAY WY,2024,,,0.0011602368220015313,0.0
CHATWOOD LP,2021,,,-0.45543203301823987,
CHATWOOD LP,2024,,,0.0,0.0
CHICORY STREET,2024,,,0.0,0.0
CLARK STATE CROS,2024,,,0.004225352112676051,0.0
CLARK STATE CROS ROAD,2024,,,0.0,0.0
CLARK STATE CROSSING,2024,,,0.0,0.0
CLEAR CREEK WAY,2024,,,0.0,
CLEMPTON PARK,2024,,,0.0,0.0
CLEMTON PARK DRIVE,2024,,,0.0,0.0
CLIMBING FIG,2024,,,0.002739384883576168,0.0
COB TAIL WY,2024,,,-0.1108152585553949,0.0
COBTAIL WY,2024,,,0.0,0.0
COLBRIDGE DRIVE,2024,,,0.0,0.0
COLEBRIDGE DRIVE,2024,,,-0.00038012347459071005,0.0
CONESTOGA VALLEY,2024,,,0.0,0.0
CONNER RIDGE STREET,2024,,,0.0012148864081208352,0.0
COOPERSHELL STREET,2024,,,0.0,0.0
COPPER SHELL STREET,2024,,,0.0,0.0
COPPERSHELL STREET,2024,,,0.0,0.0
COSWHEEL DRIVE,2024,,,0.0,0.0
CRAFTON TRAIL LP,2024,,,0.0,0.0
CREEKWOOD DRIVE,2024,,,0.0,0.0
CREEKWOOD EST DRIVE,2024,,,0.0,0.0
CROOKED MILE ROAD,2019,,,0.7962962962962963,
CRYSTAL TREE COURT,2024,,,-0.02086628703996625,0.0
CRYSTAL TREE DRIVE,2024,,,0.0,0.0
DEER PARK WY,2024,,,0.0,0.0
DEER PARK WY REAR,2024,,,0.0,
DEER PW,2024,,,0.0,0.0
DOBBS AV,2024,,,0.0,0.0
DOGWOOD PL,2024,,,0.0,0.0
DUGAN RIDGE DRIVE,2024,,,0.0,0.0
EAGLE POINT COURT,2024,,,0.0,0.0
EBERTON AV,2024,,,0.0,0.0
EBERTON ROAD,2024,,,0.0,0.0
ELISABETH LANE,2024,,,,
FINNEY AV,2024,,,0.0,0.0
FINNY AV,2024,,,0.0,0.0
FOX LAKE DRIVE,2024,,,0.006816533720087027,0.0
FOX TRAIL DRIVE,2024,,,inf,
GAREY VALLEY AV,2024,,,0.0,0.0
GOLDEN WILLOW PL,2024,,,0.0,0.0
GRANT PARK AV,2024,,,0.0,0.0
GREYLAG LP,2024,,,-0.004505104995259383,0.0
HAMILTON COURT,2024,,,-0.03295004426611023,0.04673667882181384
HARLEY RUN DRIVE,2024,,,0.0,0.0
HAVENS CORNER,2024,,,,
HAVENS CORNER ROAD,2024,,,0.0,0.0
HAVENS CORNERS R ROAD,2024,,,0.0,
HAVENSWOOD PL,2024,,,0.0,0.0
HAZELTON STREET,2024,,,0.0,0.0
HENSEL WOODS DRIVE,2024,,,0.0,0.0
HICKORY VALLEY DRIVE,2024,,,0.0,0.0
HIGH STREET,2024,,,0.0,0.0
HIGHLAND WOODS BL,2024,,,-0.05390383140319842,0.0
HIGHLANDS WOODS BL,2024,,,0.0,0.0
HOBOKEN DRIVE,2024,,,0.026384599439282952,0.0
HOLBEIN GROVE PS,2024,,,0.0,0.0
HOLMESDALE PL,2024,,,0.00038271442942746275,0.0
HOWARD STREET,2024,,,0.0,0.0
JEFFERSON ESTATE COURT,2024,,,0.0,0.0
JEFFERSON ESTATE DRIVE,2024,,,0.0,0.0
JEFFERSON MEADOW DRIVE,2024,,,0.0,0.0
JEFFERSON RUN,2018,,,,
JEFFERSON RUN ROAD,2024,,,,
JENTLER WY,2024,,,-0.07142857142857142,0.0
KARSTEN PL,2024,,,-0.026507925255712796,0.0
KELTONHURST COURT,2024,,,0.0,0.0
KESEGS WY,2024,,,-0.061670662993873575,0.0
KEYSTONE RANCH COURT,2024,,,0.0,0.0
KINGHURST DRIVE,2024,,,0.0,0.0
KINGSHURTST DRIVE,2024,,,0.0,
KNOLL COURT,2024,,,0.0,0.0
LAIDBROOK PL,2024,,,0.0003278903534658095,0.0
LAKE CROSSING AV,2024,,,-0.9,
LANGLY COURT,2024,,,0.0,0.0
LANTANA AV,2024,,,0.0006986655488017818,0.0
LANTANA DRIVE,2024,,,0.0,0.0
LIONS GATE COURT,2024,,,-0.04518191239317616,-0.03736903030482919
LONGSTRETH PARK PL,2024,,,0.0,0.0
MANN ROAD REAR,2024,,,-0.049456991237813164,0.0
MAPLE LEAF COURT,2024,,,0.0,0.0
MAPLE LEAF CR,2024,,,0.002801082752738126,0.0
MARCREST DRIVE,2024,,,-1.0,
MCCOWEN ROAD,2024,,,-1.0,
MCNEIL DRIVE,2024,,,0.0,0.0
MCOWEN ROAD,2021,,,0.0,
MENAI WY,2024,,,0.0,0.0
MORRISON FARM DRIVE,2024,,,-0.3333333333333333,0.0
MOUND RIDGE WY,2024,,,-0.3097939734533096,0.0
NEBRASKA LANE,2024,,,0.0,
NEW ALBANY,2024,,,0.0,
NEW ALBANY ROAD,2024,,,0.0,0.0
NORTHMONT COURT,2024,,,0.0002635847526358444,0.0
NORWORTH ROAD,2024,,,0.0,0.0
OLD STONE ROAD,2024,,,0.0,0.0
PADDOCK TR,2024,,,0.005078618027222426,-0.007896051974012991
PARK COURT,2024,,,0.0,0.0
PARK LANE,2024,,,0.0,
PATTERSON PINES DRIVE,2024,,,0.0,0.0
PATTERSON PINES TR,2024,,,0.0,0.0
PENNINGTON WY,2024,,,-0.805652528744281,0.006443381180223281
PHLOX AV,2024,,,0.0,0.0
PICKEN DRIVE,2024,,,0.0,0.0
PICKENS WY,2024,,,0.0,0.0
PINE PARK TR,2024,,,0.0,0.0
PINECREST DRIVE REAR,2024,,,-0.9896296296296296,
PLEASANT COLONY CR,2024,,,-0.0020834411513164764,0.0
PLEASANT VIEW DRIVE,2024,,,0.0,0.0
POLDEN HILL DRIVE,2024,,,0.0,0.0
POND CLOSE CR,2024,,,0.0,0.0
POND CLOSE ROAD,2024,,,-0.12618076427651354,0.0
POPLAR CREEK COURT,2024,,,0.0,0.0
POPPYHILLS DRIVE,2024,,,-0.04068517366617653,0.0
PRAIRIE WILLOW PL,2024,,,0.0,0.0
RAMEYS CROSSING COURT,2024,,,0.0,0.0
RAMSEY CROSSING DRIVE,2024,,,0.0,0.0
RAMSEYS CROSSING DRIVE,2024,,,0.0,0.0
REMI DRIVE,2024,,,0.0,0.0
RESERVE,2024,,,0.0,
RESERVE A,2024,,,0.0,
"RESERVE A""""",2024,,,,
RESERVE B,2024,,,,
RESERVE C,2024,,,,
"RESERVE C""""",2024,,,0.0,
RESERVE D,2024,,,0.0,
