incident_id,date,year,month,day,inc_type_code,inc_type_cat,inc_type_desc,prop_use_code,prop_use_cat,prop_use_desc,aid_code,aid_desc,address,agency_name,addr_norm,parcel_id
2024000351,2024-02-28 06:05:32,2024,2.0,28.0,813,8 - Severe Weather & Natural Disaster,"Wind storm, tornado/hurricane assessment",962,9 - Outside or Special Property,"Residential street, road or residential driveway",2,2 - Automatic aid received,3931 North WAGGONER Road 43004,Jefferson Township Fire Department,3931 WAGGONER ROAD,170-001857
2024000350,2024-02-28 06:04:39,2024,2.0,28.0,813,8 - Severe Weather & Natural Disaster,"Wind storm, tornado/hurricane assessment",419,4 - Residential,1 or 2 family dwelling,,,1613 OXBOW Drive 43004,Jefferson Township Fire Department,1613 OXBOW DRIVE,170-002167
2024000349,2024-02-28 05:58:02,2024,2.0,28.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,665 TAYLOR Road 43230,Jefferson Township Fire Department,665 TAYLOR ROAD,
2024000348,2024-02-28 05:55:02,2024,2.0,28.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,,,8603 PADDOCK Trail 43004,Jefferson Township Fire Department,8603 PADDOCK TRAIL,
2024000347,2024-02-28 03:47:52,2024,2.0,28.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,1162 BELHAVEN Drive 43004,Jefferson Township Fire Department,1162 BELHAVEN DRIVE,171-002189
2024000346,2024-02-27 20:53:27,2024,2.0,27.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",215,2 - Educational,High school/junior high school/middle school,2,2 - Automatic aid received,360 South WAGGONER Road 43068,Jefferson Township Fire Department,360 WAGGONER ROAD,
2024000345,2024-02-27 20:41:53,2024,2.0,27.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",213,2 - Educational,"Elementary school, including kindergarten",2,2 - Automatic aid received,340 South WAGGONER Road 43068,Jefferson Township Fire Department,340 WAGGONER ROAD,
2024000344,2024-02-27 11:01:02,2024,2.0,27.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,602 MORRISON Road 43230,Jefferson Township Fire Department,602 MORRISON ROAD,
2024000343,2024-02-27 08:53:57,2024,2.0,27.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,8431 MORRISON FARMS Court 43004,Jefferson Township Fire Department,8431 MORRISON FARMS COURT,171-001203
2024000342,2024-02-27 06:14:00,2024,2.0,27.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,1610 EAGLE GLEN 43004,Jefferson Township Fire Department,1610 EAGLE GLEN,
2024000341,2024-02-27 03:46:56,2024,2.0,27.0,733,7 - False Alarm & False Call,Smoke detector activation due to malfunction,419,4 - Residential,1 or 2 family dwelling,,,7794 JEFFERSON Run 43004,Jefferson Township Fire Department,7794 JEFFERSON RUN,171-001196
2024000340,2024-02-26 21:48:01,2024,2.0,26.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,7988 WAGGONER TRACE Drive 43004,Jefferson Township Fire Department,7988 WAGGONER TRACE DRIVE,175-281492
2024000339,2024-02-26 19:58:15,2024,2.0,26.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,544 ARBORS Circle 43230,Jefferson Township Fire Department,544 ARBORS CIRCLE,
2024000338,2024-02-26 18:47:09,2024,2.0,26.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,1375 TWELVE OAKS Court 43004,Jefferson Township Fire Department,1375 TWELVE OAKS COURT,171-001812
2024000337,2024-02-26 13:16:00,2024,2.0,26.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,JOHNSTOWN Road 43054,Jefferson Township Fire Department,JOHNSTOWN ROAD,170-000440
2024000336,2024-02-26 09:35:06,2024,2.0,26.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",581,"5 - Mercantile, Business",Department or discount store,2,2 - Automatic aid received,8231 East BROAD Street 43068,Jefferson Township Fire Department,8231 BROAD STREET,067-000078
2024000335,2024-02-25 20:11:49,2024,2.0,25.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,7915 BLACK WILLOW Drive 43004,Jefferson Township Fire Department,7915 BLACK WILLOW DRIVE,170-003248
2024000334,2024-02-25 14:35:42,2024,2.0,25.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",931,9 - Outside or Special Property,Open land or field,,,7494 CLARK STATE Road 43054,Jefferson Township Fire Department,7494 CLARK STATE ROAD,170-000436
2024000333,2024-02-25 01:44:37,2024,2.0,25.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,2693 North REYNOLDSBURG-NEW ALBANY Road 43004,Jefferson Township Fire Department,2693 REYNOLDSBURG-NEW ALBANY ROAD,
2024000332,2024-02-24 14:19:18,2024,2.0,24.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",161,1 - Assembly,Restaurant or cafeteria,2,2 - Automatic aid received,8105 East BROAD Street 43068,Jefferson Township Fire Department,8105 BROAD STREET,067-000085
2024000331,2024-02-24 13:59:50,2024,2.0,24.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,2,2 - Automatic aid received,8200 CREEK HOLLOW Road 43004,Jefferson Township Fire Department,8200 CREEK HOLLOW ROAD,170-002311
2024000330,2024-02-24 13:39:10,2024,2.0,24.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",592,"5 - Mercantile, Business",Bank,2,2 - Automatic aid received,8139 East BROAD Street 43068,Jefferson Township Fire Department,8139 BROAD STREET,067-000081
2024000329,2024-02-24 12:49:48,2024,2.0,24.0,743,7 - False Alarm & False Call,"Smoke detector activation, no fire - unintentional",419,4 - Residential,1 or 2 family dwelling,,,7948 CREEK HOLLOW Road 43004,Jefferson Township Fire Department,7948 CREEK HOLLOW ROAD,170-002004
2024000328,2024-02-23 22:07:19,2024,2.0,23.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",962,9 - Outside or Special Property,"Residential street, road or residential driveway",,,North WAGGONER Road 43004,Jefferson Township Fire Department,WAGGONER ROAD,170-000658
2024000327,2024-02-23 20:32:01,2024,2.0,23.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,663 North REYNOLDSBURG-NEW ALBANY Road 43004,Jefferson Township Fire Department,663 REYNOLDSBURG-NEW ALBANY ROAD,
2024000326,2024-02-23 18:52:03,2024,2.0,23.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,6290 TAYLOR Road 43004,Jefferson Township Fire Department,6290 TAYLOR ROAD,170-000869
2024000325,2024-02-23 15:12:20,2024,2.0,23.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,2,2 - Automatic aid received,360 South WAGGONER Road 43068,Jefferson Township Fire Department,360 WAGGONER ROAD,
2024000324,2024-02-23 13:16:30,2024,2.0,23.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,680 BUCKLES Court 43230,Jefferson Township Fire Department,680 BUCKLES COURT,
2024000323,2024-02-23 12:03:29,2024,2.0,23.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",161,1 - Assembly,Restaurant or cafeteria,,,6755 TAYLOR Road 43004,Jefferson Township Fire Department,6755 TAYLOR ROAD,
2024000322,2024-02-23 11:12:34,2024,2.0,23.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,6290 TAYLOR Road 43004,Jefferson Township Fire Department,6290 TAYLOR ROAD,170-000869
2024000321,2024-02-23 06:03:51,2024,2.0,23.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,8169 HAVENS CORNERS Road 43004,Jefferson Township Fire Department,8169 HAVENS CORNERS ROAD,170-001017
2024000320,2024-02-23 01:29:53,2024,2.0,23.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,7543 DOVER RIDGE Court 43004,Jefferson Township Fire Department,7543 DOVER RIDGE COURT,170-002809
2024000319,2024-02-22 21:10:48,2024,2.0,22.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,8000 WALTON Parkway 43054,Jefferson Township Fire Department,8000 WALTON PARKWAY,
2024000318,2024-02-22 16:20:26,2024,2.0,22.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,7814 PRAIRIE WILLOW Drive 43004,Jefferson Township Fire Department,7814 PRAIRIE WILLOW DRIVE,170-003739
2024000317,2024-02-22 13:48:21,2024,2.0,22.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,1215 SNIPE VIEW Loop 43004,Jefferson Township Fire Department,1215 SNIPE VIEW LOOP,
2024000316,2024-02-22 11:08:19,2024,2.0,22.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,977 PREBLE Drive 43004,Jefferson Township Fire Department,977 PREBLE DRIVE,171-001149
2024000315,2024-02-22 07:16:36,2024,2.0,22.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",700,"7 - Manufacturing, Processing","Manufacturing, Processing",2,2 - Automatic aid received,8400 East BROAD Street 43004,Jefferson Township Fire Department,8400 BROAD STREET,171-000001
2024000314,2024-02-22 03:14:50,2024,2.0,22.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,2560 TABERVILLE Drive 43004,Jefferson Township Fire Department,2560 TABERVILLE DRIVE,170-004803
2024000313,2024-02-21 22:43:30,2024,2.0,21.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",571,"5 - Mercantile, Business","Service station, gas station",2,2 - Automatic aid received,8271 East BROAD Street 43068,Jefferson Township Fire Department,8271 BROAD STREET,067-000094
2024000312,2024-02-21 19:01:47,2024,2.0,21.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,2,2 - Automatic aid received,6390 HAVENS CORNERS Road 43004,Jefferson Township Fire Department,6390 HAVENS CORNERS ROAD,170-000304
2024000311,2024-02-21 18:47:38,2024,2.0,21.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",213,2 - Educational,"Elementary school, including kindergarten",2,2 - Automatic aid received,340 South WAGGONER Road 43068,Jefferson Township Fire Department,340 WAGGONER ROAD,
2024000310,2024-02-21 14:10:59,2024,2.0,21.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",213,2 - Educational,"Elementary school, including kindergarten",2,2 - Automatic aid received,340 South WAGGONER Road 43068,Jefferson Township Fire Department,340 WAGGONER ROAD,
2024000309,2024-02-21 11:10:57,2024,2.0,21.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,781 BENT OAK Drive 43004,Jefferson Township Fire Department,781 BENT OAK DRIVE,
2024000308,2024-02-21 11:06:51,2024,2.0,21.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,510 CALKIN Lane 43230,Jefferson Township Fire Department,510 CALKIN LANE,
2024000307,2024-02-21 10:48:28,2024,2.0,21.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,781 BENT OAK Drive 43004,Jefferson Township Fire Department,781 BENT OAK DRIVE,
2024000306,2024-02-21 06:59:52,2024,2.0,21.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,9258 PICKENS Drive 43004,Jefferson Township Fire Department,9258 PICKENS DRIVE,170-004591
2024000305,2024-02-21 06:15:24,2024,2.0,21.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,416 ROCKY SPRINGS Drive 43004,Jefferson Township Fire Department,416 ROCKY SPRINGS DRIVE,170-003336
2024000304,2024-02-21 02:49:30,2024,2.0,21.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,8323 FAIR OAK Drive 43004,Jefferson Township Fire Department,8323 FAIR OAK DRIVE,
2024000303,2024-02-21 00:01:17,2024,2.0,21.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",888,8 - Storage,Fire station,,,6767 HAVENS CORNERS Road 43004,Jefferson Township Fire Department,6767 HAVENS CORNERS ROAD,170-002576
2024000302,2024-02-20 18:17:22,2024,2.0,20.0,745,7 - False Alarm & False Call,"Alarm system activation, no fire - unintentional",419,4 - Residential,1 or 2 family dwelling,,,2999 CREEKWOOD ESTATES Drive 43004,Jefferson Township Fire Department,2999 CREEKWOOD ESTATES DRIVE,
2024000301,2024-02-20 17:16:11,2024,2.0,20.0,745,7 - False Alarm & False Call,"Alarm system activation, no fire - unintentional",419,4 - Residential,1 or 2 family dwelling,,,2701 BATESVILLE Drive 43004,Jefferson Township Fire Department,2701 BATESVILLE DRIVE,170-004479
2024000300,2024-02-20 14:43:22,2024,2.0,20.0,553,5 - Service Call,Public service,110,1 - Assembly,"Fixed-use recreation places, other",,,7500 CLARK STATE Road 43004,Jefferson Township Fire Department,7500 CLARK STATE ROAD,170-001341
2024000299,2024-02-20 10:59:10,2024,2.0,20.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,2,2 - Automatic aid received,7754 ASTRA Circle 43068,Jefferson Township Fire Department,7754 ASTRA CIRCLE,
2024000298,2024-02-20 08:17:14,2024,2.0,20.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,2632 NORTHMONT Drive 43004,Jefferson Township Fire Department,2632 NORTHMONT DRIVE,170-002503
2024000297,2024-02-20 06:58:12,2024,2.0,20.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,2,2 - Automatic aid received,140 NORTH Street 43004,Jefferson Township Fire Department,140 STREET,170-000840
2024000296,2024-02-20 06:36:22,2024,2.0,20.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",519,"5 - Mercantile, Business","Food and beverage sales, grocery store",2,2 - Automatic aid received,8105 East BROAD Street 43068,Jefferson Township Fire Department,8105 BROAD STREET,067-000085
2024000295,2024-02-19 16:37:51,2024,2.0,19.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,350 WESTERDALE Drive 43230,Jefferson Township Fire Department,350 WESTERDALE DRIVE,
2024000294,2024-02-19 14:35:51,2024,2.0,19.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,26 WICKFIELD Road 43004,Jefferson Township Fire Department,26 WICKFIELD ROAD,068-000037
2024000293,2024-02-19 13:17:16,2024,2.0,19.0,5535,5 - Service Call,CP - Standard Visit,419,4 - Residential,1 or 2 family dwelling,,,537 STREAMWATER Drive 43004,Jefferson Township Fire Department,537 STREAMWATER DRIVE,170-002701
2024000292,2024-02-19 11:29:56,2024,2.0,19.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,2,2 - Automatic aid received,4220 JOHNSTOWN Road 43230,Jefferson Township Fire Department,4220 JOHNSTOWN ROAD,170-000196
2024000291,2024-02-19 10:46:30,2024,2.0,19.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,2,2 - Automatic aid received,6226 BROOKSONG Way 43004,Jefferson Township Fire Department,6226 BROOKSONG WAY,
2024000290,2024-02-19 10:12:50,2024,2.0,19.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,380 DYSAR RUN Drive 43004,Jefferson Township Fire Department,380 DYSAR RUN DRIVE,
2024000289,2024-02-19 02:41:09,2024,2.0,19.0,424,4 - Hazardous Condition (No Fire),Carbon monoxide incident,419,4 - Residential,1 or 2 family dwelling,,,1284 GLENBEACOME Street 43004,Jefferson Township Fire Department,1284 GLENBEACOME STREET,171-001847
2024000288,2024-02-18 16:14:33,2024,2.0,18.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",571,"5 - Mercantile, Business","Service station, gas station",2,2 - Automatic aid received,8271 East BROAD Street 43068,Jefferson Township Fire Department,8271 BROAD STREET,067-000094
