agency_fdid,basic_incident_number_(fd1),basic_incident_date_original_(fd1.3),basic_incident_year_(fd1.3),basic_incident_type_code_(fd1.21),basic_incident_type_(fd1.21),basic_aid_given_or_received_code_(fd1.22),basic_aid_given_or_received_(fd1.22),basic_property_use_category_(fd1.46),basic_property_use_code_(fd1.46),basic_property_use_(fd1.46),basic_incident_city_name_(fd1.16),basic_incident_state_(fd1.18),basic_incident_postal_code_(fd1.19)
25115,2025000130,01/19/2025,2025.0,554.0,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,Reynoldsburg,OH,43068
25115,2025000129,01/19/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000128,01/18/2025,2025.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,New Albany,OH,43054
25115,2025000127,01/18/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000126,01/18/2025,2025.0,324.0,Motor vehicle accident with no injuries.,2.0,Automatic aid received,9 - Outside or Special Property,963,Street or road in commercial area,Reynoldsburg,OH,43068
25115,2025000125,01/18/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000124,01/18/2025,2025.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Reynoldsburg,OH,43068
25115,2025000123,01/18/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000122,01/18/2025,2025.0,324.0,Motor vehicle accident with no injuries.,4.0,Automatic aid given,,,,Pataskala,OH,43062
25115,2025000121,01/17/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000120,01/17/2025,2025.0,531.0,Smoke or odor removal,,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000119,01/17/2025,2025.0,611.0,Dispatched and cancelled en route,,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000118,01/17/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,Reynoldsburg,OH,43068
25115,2025000117,01/17/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,"3 - Health Care, Detention & Correction",311,"24-hour care Nursing homes, 4 or more persons",Gahanna,OH,43230
25115,2025000116,01/17/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,"3 - Health Care, Detention & Correction",311,"24-hour care Nursing homes, 4 or more persons",Gahanna,OH,43230
25115,2025000115,01/17/2025,2025.0,744.0,"Detector activation, no fire - unintentional",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000114,01/17/2025,2025.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,New Albany,OH,43054
25115,2025000113,01/16/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000112,01/16/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,429,Multifamily dwelling,Blacklick,OH,43004
25115,2025000111,01/16/2025,2025.0,324.0,Motor vehicle accident with no injuries.,2.0,Automatic aid received,9 - Outside or Special Property,963,Street or road in commercial area,JEFFERSON TWP,OH,43004
25115,2025000110,01/16/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,Gahanna,OH,43230
25115,2025000109,01/16/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000108,01/15/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000107,01/15/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,Gahanna,OH,43230
25115,2025000106,01/15/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,8 - Storage,888,Fire station,Blacklick,OH,43004
25115,2025000105,01/15/2025,2025.0,600.0,"Good intent call, other",4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,2025000104,01/15/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,2025000103,01/15/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,2025000102,01/15/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000101,01/14/2025,2025.0,6711.0,Odor of gas - nothing found,4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,New Albany,OH,43054
25115,2025000100,01/14/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000099,01/14/2025,2025.0,500.0,"Service call, other",,,9 - Outside or Special Property,961,Highway or divided highway,Blacklick,OH,43004
25115,2025000098,01/14/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,"5 - Mercantile, Business",559,"Recreational, hobby, home repair sales, pet store",Reynoldsburg,OH,43068
25115,2025000097,01/14/2025,2025.0,324.0,Motor vehicle accident with no injuries.,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",JEFFERSON TWP,OH,43004
25115,2025000096,01/14/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,2025000095,01/14/2025,2025.0,111.0,Building fire,2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000094,01/14/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000093,01/14/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000092,01/14/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000091,01/14/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,"3 - Health Care, Detention & Correction",311,"24-hour care Nursing homes, 4 or more persons",Gahanna,OH,43230
25115,2025000090,01/13/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,9 - Outside or Special Property,963,Street or road in commercial area,JEFFERSON TWP,OH,43054
25115,2025000089,01/13/2025,2025.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,2025000088,01/13/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,"3 - Health Care, Detention & Correction",311,"24-hour care Nursing homes, 4 or more persons",Gahanna,OH,43230
25115,2025000087,01/13/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000086,01/13/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,Gahanna,OH,43230
25115,2025000085,01/13/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000084,01/13/2025,2025.0,735.0,Alarm system sounded due to malfunction,2.0,Automatic aid received,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",Blacklick,OH,43004
25115,2025000083,01/13/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,New Albany,OH,43054
25115,2025000082,01/12/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000081,01/12/2025,2025.0,424.0,Carbon monoxide incident,,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000080,01/12/2025,2025.0,745.0,"Alarm system activation, no fire - unintentional",2.0,Automatic aid received,"5 - Mercantile, Business",579,"Motor vehicle or boat sales, services, repair",Blacklick,OH,43004
25115,2025000079,01/12/2025,2025.0,554.0,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000078,01/12/2025,2025.0,745.0,"Alarm system activation, no fire - unintentional",2.0,Automatic aid received,"5 - Mercantile, Business",529,"Textile, wearing apparel sales",Reynoldsburg,OH,43068
25115,2025000077,01/12/2025,2025.0,745.0,"Alarm system activation, no fire - unintentional",2.0,Automatic aid received,"5 - Mercantile, Business",569,"Professional supplies, services",Blacklick,OH,43004
25115,2025000076,01/12/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000075,01/11/2025,2025.0,743.0,"Smoke detector activation, no fire - unintentional",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000074,01/11/2025,2025.0,611.0,Dispatched and cancelled en route,2.0,Automatic aid received,,,,Blacklick,OH,43004
25115,2025000073,01/11/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000072,01/11/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000071,01/11/2025,2025.0,736.0,CO detector activation due to malfunction,,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000070,01/11/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,2025000069,01/11/2025,2025.0,611.0,Dispatched and cancelled en route,,,,,,JEFFERSON TWP,OH,43004
25115,2025000068,01/11/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000067,01/10/2025,2025.0,324.0,Motor vehicle accident with no injuries.,,,9 - Outside or Special Property,963,Street or road in commercial area,COLUMBUS,OH,43004
25115,2025000066,01/10/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,9 - Outside or Special Property,963,Street or road in commercial area,JEFFERSON TWP,OH,43004
25115,2025000065,01/10/2025,2025.0,6711.0,Odor of gas - nothing found,,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000064,01/10/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,GAHANNA,OH,43054
25115,2025000063,01/10/2025,2025.0,651.0,"Smoke scare, odor of smoke",4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,2025000062,01/10/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000061,01/10/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,New Albany,OH,43054
25115,2025000060,01/10/2025,2025.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,New Albany,OH,43054
25115,2025000059,01/10/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,Reynoldsburg,OH,43068
25115,2025000058,01/09/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000057,01/09/2025,2025.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Blacklick,OH,43004
25115,2025000056,01/09/2025,2025.0,322.0,Motor vehicle accident with injuries,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",JEFFERSON TWP,OH,43004
25115,2025000055,01/09/2025,2025.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,2025000054,01/09/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,New Albany,OH,43054
25115,2025000053,01/09/2025,2025.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,2025000052,01/09/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,Gahanna,OH,43230
25115,2025000051,01/09/2025,2025.0,554.0,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,New Albany,OH,43054
25115,2025000050,01/09/2025,2025.0,554.0,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000049,01/08/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Blacklick,OH,43004
25115,2025000048,01/08/2025,2025.0,131.0,Passenger vehicle fire,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",GAHANNA,OH,43004
25115,2025000047,01/08/2025,2025.0,324.0,Motor vehicle accident with no injuries.,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,2025000046,01/07/2025,2025.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Reynoldsburg,OH,43068
25115,2025000045,01/07/2025,2025.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Pataskala,OH,43062
25115,2025000044,01/07/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Gahanna,OH,43230
25115,2025000043,01/07/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000042,01/07/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,"5 - Mercantile, Business",549,Specialty shop,Gahanna,OH,43230
25115,2025000041,01/07/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000040,01/07/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,New Albany,OH,43054
25115,2025000039,01/07/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Blacklick,OH,43004
25115,2025000038,01/07/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000037,01/07/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,Reynoldsburg,OH,43068
25115,2025000036,01/07/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000035,01/06/2025,2025.0,151.0,"Outside rubbish, trash or waste fire",,,9 - Outside or Special Property,965,Vehicle parking area,Gahanna,OH,43230
25115,2025000034,01/06/2025,2025.0,324.0,Motor vehicle accident with no injuries.,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",Blacklick,OH,43004
25115,2025000033,01/06/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Gahanna,OH,43230
25115,2025000032,01/06/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000031,01/06/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000030,01/06/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,2025000029,01/06/2025,2025.0,735.0,Alarm system sounded due to malfunction,2.0,Automatic aid received,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",Blacklick,OH,43004
25115,2025000028,01/06/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000027,01/06/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,429,Multifamily dwelling,New Albany,OH,43054
25115,2025000026,01/05/2025,2025.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,New Albany,OH,43054
25115,2025000025,01/05/2025,2025.0,154.0,Dumpster or other outside trash receptacle fire,,,"5 - Mercantile, Business",529,"Textile, wearing apparel sales",Reynoldsburg,OH,43068
25115,2025000024,01/05/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
25115,2025000023,01/05/2025,2025.0,554.0,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,Reynoldsburg,OH,43068
25115,2025000022,01/05/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Gahanna,OH,43230
25115,2025000021,01/05/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Blacklick,OH,43004
25115,2025000020,01/04/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Blacklick,OH,43004
25115,2025000019,01/04/2025,2025.0,322.0,Motor vehicle accident with injuries,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,2025000018,01/04/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Blacklick,OH,43004
25115,2025000017,01/04/2025,2025.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Blacklick,OH,43004
